Data;Cena;Akcyza;Oplata_paliwowa
04/12/2009;3 252,00;1 565,00;87,4
03/12/2009;3 252,00;1 565,00;87,4
02/12/2009;3 282,00;1 565,00;87,4
01/12/2009;3 282,00;1 565,00;87,4
28/11/2009;3 271,00;1 565,00;87,4
27/11/2009;3 245,00;1 565,00;87,4
26/11/2009;3 249,00;1 565,00;87,4
25/11/2009;3 271,00;1 565,00;87,4
24/11/2009;3 276,00;1 565,00;87,4
21/11/2009;3 269,00;1 565,00;87,4
20/11/2009;3 279,00;1 565,00;87,4
19/11/2009;3 284,00;1 565,00;87,4
18/11/2009;3 260,00;1 565,00;87,4
17/11/2009;3 252,00;1 565,00;87,4
14/11/2009;3 276,00;1 565,00;87,4
13/11/2009;3 286,00;1 565,00;87,4
11/11/2009;3 321,00;1 565,00;87,4
10/11/2009;3 335,00;1 565,00;87,4
07/11/2009;3 360,00;1 565,00;87,4
06/11/2009;3 370,00;1 565,00;87,4
05/11/2009;3 370,00;1 565,00;87,4
04/11/2009;3 367,00;1 565,00;87,4
31/10/2009;3 367,00;1 565,00;87,4
30/10/2009;3 397,00;1 565,00;87,4
29/10/2009;3 354,00;1 565,00;87,4
28/10/2009;3 338,00;1 565,00;87,4
27/10/2009;3 305,00;1 565,00;87,4
25/10/2009;3 305,00;1 565,00;87,4
24/10/2009;3 320,00;1 565,00;87,4
23/10/2009;3 316,00;1 565,00;87,4
22/10/2009;3 268,00;1 565,00;87,4
21/10/2009;3 273,00;1 565,00;87,4
20/10/2009;3 277,00;1 565,00;87,4
18/10/2009;3 278,00;1 565,00;87,4
17/10/2009;3 272,00;1 565,00;87,4
16/10/2009;3 229,00;1 565,00;87,4
15/10/2009;3 204,00;1 565,00;87,4
14/10/2009;3 204,00;1 565,00;87,4
13/10/2009;3 183,00;1 565,00;87,4
11/10/2009;3 183,00;1 565,00;87,4
10/10/2009;3 183,00;1 565,00;87,4
09/10/2009;3 144,00;1 565,00;87,4
08/10/2009;3 141,00;1 565,00;87,4
07/10/2009;3 129,00;1 565,00;87,4
06/10/2009;3 146,00;1 565,00;87,4
03/10/2009;3 154,00;1 565,00;87,4
02/10/2009;3 154,00;1 565,00;87,4
01/10/2009;3 114,00;1 565,00;87,4
30/09/2009;3 078,00;1 565,00;87,4
29/09/2009;3 087,00;1 565,00;87,4
26/09/2009;3 095,00;1 565,00;87,4
25/09/2009;3 127,00;1 565,00;87,4
24/09/2009;3 160,00;1 565,00;87,4
23/09/2009;3 188,00;1 565,00;87,4
22/09/2009;3 210,00;1 565,00;87,4
19/09/2009;3 210,00;1 565,00;87,4
18/09/2009;3 186,00;1 565,00;87,4
17/09/2009;3 186,00;1 565,00;87,4
16/09/2009;3 203,00;1 565,00;87,4
15/09/2009;3 214,00;1 565,00;87,4
12/09/2009;3 204,00;1 565,00;87,4
11/09/2009;3 239,00;1 565,00;87,4
10/09/2009;3 218,00;1 565,00;87,4
09/09/2009;3 218,00;1 565,00;87,4
08/09/2009;3 240,00;1 565,00;87,4
05/09/2009;3 257,00;1 565,00;87,4
04/09/2009;3 257,00;1 565,00;87,4
03/09/2009;3 257,00;1 565,00;87,4
02/09/2009;3 272,00;1 565,00;87,4
29/08/2009;3 272,00;1 565,00;87,4
28/08/2009;3 291,00;1 565,00;87,4
27/08/2009;3 329,00;1 565,00;87,4
26/08/2009;3 350,00;1 565,00;87,4
25/08/2009;3 327,00;1 565,00;87,4
22/08/2009;3 346,00;1 565,00;87,4
21/08/2009;3 372,00;1 565,00;87,4
20/08/2009;3 327,00;1 565,00;87,4
19/08/2009;3 338,00;1 565,00;87,4
18/08/2009;3 376,00;1 565,00;87,4
15/08/2009;3 392,00;1 565,00;87,4
14/08/2009;3 434,00;1 565,00;87,4
12/08/2009;3 424,00;1 565,00;87,4
09/08/2009;3 405,00;1 565,00;87,4
08/08/2009;3 375,00;1 565,00;87,4
07/08/2009;3 357,00;1 565,00;87,4
06/08/2009;3 408,00;1 565,00;87,4
05/08/2009;3 436,00;1 565,00;87,4
04/08/2009;3 389,00;1 565,00;87,4
02/08/2009;3 374,00;1 565,00;87,4
01/08/2009;3 354,00;1 565,00;87,4
31/07/2009;3 294,00;1 565,00;87,4
30/07/2009;3 324,00;1 565,00;87,4
29/07/2009;3 344,00;1 565,00;87,4
28/07/2009;3 344,00;1 565,00;87,4
25/07/2009;3 364,00;1 565,00;87,4
24/07/2009;3 314,00;1 565,00;87,4
23/07/2009;3 304,00;1 565,00;87,4
22/07/2009;3 256,00;1 565,00;87,4
21/07/2009;3 299,00;1 565,00;87,4
18/07/2009;3 273,00;1 565,00;87,4
17/07/2009;3 247,00;1 565,00;87,4
16/07/2009;3 218,00;1 565,00;87,4
15/07/2009;3 226,00;1 565,00;87,4
14/07/2009;3 245,00;1 565,00;87,4
11/07/2009;3 244,00;1 565,00;87,4
10/07/2009;3 289,00;1 565,00;87,4
09/07/2009;3 305,00;1 565,00;87,4
08/07/2009;3 313,00;1 565,00;87,4
07/07/2009;3 348,00;1 565,00;87,4
04/07/2009;3 368,00;1 565,00;87,4
03/07/2009;3 423,00;1 565,00;87,4
02/07/2009;3 446,00;1 565,00;87,4
01/07/2009;3 456,00;1 565,00;87,4
30/06/2009;3 445,00;1 565,00;87,4
28/06/2009;3 441,00;1 565,00;87,4
27/06/2009;3 466,00;1 565,00;87,4
26/06/2009;3 471,00;1 565,00;87,4
25/06/2009;3 486,00;1 565,00;87,4
24/06/2009;3 563,00;1 565,00;87,4
23/06/2009;3 596,00;1 565,00;87,4
20/06/2009;3 620,00;1 565,00;87,4
19/06/2009;3 639,00;1 565,00;87,4
18/06/2009;3 665,00;1 565,00;87,4
17/06/2009;3 621,00;1 565,00;87,4
16/06/2009;3 591,00;1 565,00;87,4
14/06/2009;3 555,00;1 565,00;87,4
13/06/2009;3 582,00;1 565,00;87,4
12/06/2009;3 537,00;1 565,00;87,4
11/06/2009;3 517,00;1 565,00;87,4
10/06/2009;3 529,00;1 565,00;87,4
09/06/2009;3 552,00;1 565,00;87,4
07/06/2009;3 526,00;1 565,00;87,4
06/06/2009;3 551,00;1 565,00;87,4
05/06/2009;3 500,00;1 565,00;87,4
04/06/2009;3 477,00;1 565,00;87,4
03/06/2009;3 442,00;1 565,00;87,4
02/06/2009;3 417,00;1 565,00;87,4
31/05/2009;3 424,00;1 565,00;87,4
30/05/2009;3 372,00;1 565,00;87,4
29/05/2009;3 368,00;1 565,00;87,4
28/05/2009;3 373,00;1 565,00;87,4
27/05/2009;3 381,00;1 565,00;87,4
26/05/2009;3 335,00;1 565,00;87,4
23/05/2009;3 385,00;1 565,00;87,4
22/05/2009;3 398,00;1 565,00;87,4
21/05/2009;3 394,00;1 565,00;87,4
20/05/2009;3 354,00;1 565,00;87,4
19/05/2009;3 309,00;1 565,00;87,4
16/05/2009;3 279,00;1 565,00;87,4
15/05/2009;3 262,00;1 565,00;87,4
14/05/2009;3 262,00;1 565,00;87,4
13/05/2009;3 252,00;1 565,00;87,4
12/05/2009;3 278,00;1 565,00;87,4
10/05/2009;3 258,00;1 565,00;87,4
09/05/2009;3 234,00;1 565,00;87,4
08/05/2009;3 157,00;1 565,00;87,4
07/05/2009;3 136,00;1 565,00;87,4
06/05/2009;3 108,00;1 565,00;87,4
05/05/2009;3 100,00;1 565,00;87,4
01/05/2009;3 085,00;1 565,00;87,4
30/04/2009;3 097,00;1 565,00;87,4
28/04/2009;3 101,00;1 565,00;87,4
26/04/2009;3 101,00;1 565,00;87,4
25/04/2009;3 091,00;1 565,00;87,4
24/04/2009;3 095,00;1 565,00;87,4
23/04/2009;3 083,00;1 565,00;87,4
22/04/2009;3 064,00;1 565,00;87,4
21/04/2009;3 079,00;1 565,00;87,4
18/04/2009;3 052,00;1 565,00;87,4
17/04/2009;3 050,00;1 565,00;87,4
16/04/2009;3 050,00;1 565,00;87,4
11/04/2009;3 062,00;1 565,00;87,4
10/04/2009;3 079,00;1 565,00;87,4
09/04/2009;3 057,00;1 565,00;87,4
08/04/2009;3 039,00;1 565,00;87,4
04/04/2009;3 064,00;1 565,00;87,4
03/04/2009;3 049,00;1 565,00;87,4
02/04/2009;3 069,00;1 565,00;87,4
01/04/2009;3 104,00;1 565,00;87,4
31/03/2009;3 074,00;1 565,00;87,4
28/03/2009;3 074,00;1 565,00;87,4
27/03/2009;3 066,00;1 565,00;87,4
26/03/2009;3 042,00;1 565,00;87,4
25/03/2009;3 028,00;1 565,00;87,4
24/03/2009;2 979,00;1 565,00;87,4
21/03/2009;2 949,00;1 565,00;87,4
20/03/2009;2 924,00;1 565,00;87,4
19/03/2009;2 890,00;1 565,00;87,4
18/03/2009;2 930,00;1 565,00;87,4
17/03/2009;2 947,00;1 565,00;87,4
14/03/2009;2 959,00;1 565,00;87,4
13/03/2009;2 991,00;1 565,00;87,4
12/03/2009;3 031,00;1 565,00;87,4
11/03/2009;3 031,00;1 565,00;87,4
10/03/2009;3 031,00;1 565,00;87,4
07/03/2009;3 033,00;1 565,00;87,4
06/03/2009;3 062,00;1 565,00;87,4
05/03/2009;3 016,00;1 565,00;87,4
04/03/2009;3 012,00;1 565,00;87,4
03/03/2009;2 990,00;1 565,00;87,4
28/02/2009;2 971,00;1 565,00;87,4
27/02/2009;2 920,00;1 565,00;87,4
26/02/2009;2 913,00;1 565,00;87,4
25/02/2009;2 931,00;1 565,00;87,4
24/02/2009;2 949,00;1 565,00;87,4
21/02/2009;2 963,00;1 565,00;87,4
20/02/2009;2 994,00;1 565,00;87,4
19/02/2009;3 005,00;1 565,00;87,4
17/02/2009;3 029,00;1 565,00;87,4
14/02/2009;3 039,00;1 565,00;87,4
13/02/2009;3 030,00;1 565,00;87,4
12/02/2009;3 022,00;1 565,00;87,4
11/02/2009;3 022,00;1 565,00;87,4
10/02/2009;2 997,00;1 565,00;87,4
07/02/2009;2 978,00;1 565,00;87,4
06/02/2009;2 968,00;1 565,00;87,4
05/02/2009;2 935,00;1 565,00;87,4
04/02/2009;2 933,00;1 565,00;87,4
03/02/2009;2 933,00;1 565,00;87,4
31/01/2009;2 852,00;1 565,00;87,4
30/01/2009;2 809,00;1 565,00;87,4
29/01/2009;2 824,00;1 565,00;87,4
28/01/2009;2 850,00;1 565,00;87,4
27/01/2009;2 792,00;1 565,00;87,4
24/01/2009;2 784,00;1 565,00;87,4
23/01/2009;2 809,00;1 565,00;87,4
22/01/2009;2 794,00;1 565,00;87,4
21/01/2009;2 750,00;1 565,00;87,4
20/01/2009;2 727,00;1 565,00;87,4
17/01/2009;2 707,00;1 565,00;87,4
16/01/2009;2 680,00;1 565,00;87,4
15/01/2009;2 661,00;1 565,00;87,4
14/01/2009;2 643,00;1 565,00;87,4
13/01/2009;2 626,00;1 565,00;87,4
10/01/2009;2 616,00;1 565,00;87,4
09/01/2009;2 616,00;1 565,00;87,4
08/01/2009;2 602,00;1 565,00;87,4
07/01/2009;2 545,00;1 565,00;87,4
06/01/2009;2 469,00;1 565,00;87,4
03/01/2009;2 450,00;1 565,00;87,4
01/01/2009;2 442,00;1 565,00;87,4
31/12/2008;2 428,00;1 565,00;83,71
30/12/2008;2 447,00;1 565,00;83,71
25/12/2008;2 477,00;1 565,00;83,71
24/12/2008;2 503,00;1 565,00;83,71
23/12/2008;2 528,00;1 565,00;83,71
20/12/2008;2 538,00;1 565,00;83,71
19/12/2008;2 557,00;1 565,00;83,71
18/12/2008;2 557,00;1 565,00;83,71
17/12/2008;2 583,00;1 565,00;83,71
16/12/2008;2 573,00;1 565,00;83,71
13/12/2008;2 573,00;1 565,00;83,71
12/12/2008;2 554,00;1 565,00;83,71
11/12/2008;2 572,00;1 565,00;83,71
10/12/2008;2 605,00;1 565,00;83,71
09/12/2008;2 633,00;1 565,00;83,71
06/12/2008;2 664,00;1 565,00;83,71
05/12/2008;2 679,00;1 565,00;83,71
04/12/2008;2 694,00;1 565,00;83,71
03/12/2008;2 727,00;1 565,00;83,71
02/12/2008;2 727,00;1 565,00;83,71
01/12/2008;2 727,00;1 565,00;83,71
29/11/2008;2 727,00;1 565,00;83,71
28/11/2008;2 712,00;1 565,00;83,71
27/11/2008;2 712,00;1 565,00;83,71
26/11/2008;2 719,00;1 565,00;83,71
25/11/2008;2 706,00;1 565,00;83,71
22/11/2008;2 742,00;1 565,00;83,71
21/11/2008;2 774,00;1 565,00;83,71
20/11/2008;2 805,00;1 565,00;83,71
19/11/2008;2 820,00;1 565,00;83,71
18/11/2008;2 830,00;1 565,00;83,71
15/11/2008;2 830,00;1 565,00;83,71
14/11/2008;2 804,00;1 565,00;83,71
13/11/2008;2 784,00;1 565,00;83,71
10/11/2008;2 820,00;1 565,00;83,71
08/11/2008;2 831,00;1 565,00;83,71
07/11/2008;2 850,00;1 565,00;83,71
06/11/2008;2 886,00;1 565,00;83,71
05/11/2008;2 898,00;1 565,00;83,71
04/11/2008;2 947,00;1 565,00;83,71
01/11/2008;2 987,00;1 565,00;83,71
31/10/2008;3 035,00;1 565,00;83,71
30/10/2008;3 044,00;1 565,00;83,71
29/10/2008;3 038,00;1 565,00;83,71
28/10/2008;3 046,00;1 565,00;83,71
26/10/2008;3 018,00;1 565,00;83,71
25/10/2008;3 002,00;1 565,00;83,71
24/10/2008;2 973,00;1 565,00;83,71
23/10/2008;2 956,00;1 565,00;83,71
22/10/2008;2 966,00;1 565,00;83,71
21/10/2008;2 984,00;1 565,00;83,71
18/10/2008;3 005,00;1 565,00;83,71
17/10/2008;3 051,00;1 565,00;83,71
16/10/2008;3 084,00;1 565,00;83,71
15/10/2008;3 112,00;1 565,00;83,71
14/10/2008;3 146,00;1 565,00;83,71
11/10/2008;3 184,00;1 565,00;83,71
10/10/2008;3 214,00;1 565,00;83,71
09/10/2008;3 239,00;1 565,00;83,71
08/10/2008;3 255,00;1 565,00;83,71
07/10/2008;3 285,00;1 565,00;83,71
04/10/2008;3 285,00;1 565,00;83,71
03/10/2008;3 282,00;1 565,00;83,71
02/10/2008;3 277,00;1 565,00;83,71
01/10/2008;3 293,00;1 565,00;83,71
30/09/2008;3 299,00;1 565,00;83,71
27/09/2008;3 267,00;1 565,00;83,71
26/09/2008;3 278,00;1 565,00;83,71
25/09/2008;3 257,00;1 565,00;83,71
24/09/2008;3 244,00;1 565,00;83,71
23/09/2008;3 244,00;1 565,00;83,71
20/09/2008;3 265,00;1 565,00;83,71
19/09/2008;3 339,00;1 565,00;83,71
18/09/2008;3 389,00;1 565,00;83,71
17/09/2008;3 499,00;1 565,00;83,71
16/09/2008;3 499,00;1 565,00;83,71
13/09/2008;3 523,00;1 565,00;83,71
12/09/2008;3 481,00;1 565,00;83,71
11/09/2008;3 487,00;1 565,00;83,71
10/09/2008;3 473,00;1 565,00;83,71
09/09/2008;3 445,00;1 565,00;83,71
06/09/2008;3 417,00;1 565,00;83,71
05/09/2008;3 422,00;1 565,00;83,71
04/09/2008;3 434,00;1 565,00;83,71
03/09/2008;3 443,00;1 565,00;83,71
02/09/2008;3 464,00;1 565,00;83,71
30/08/2008;3 478,00;1 565,00;83,71
29/08/2008;3 468,00;1 565,00;83,71
28/08/2008;3 451,00;1 565,00;83,71
27/08/2008;3 429,00;1 565,00;83,71
26/08/2008;3 419,00;1 565,00;83,71
23/08/2008;3 456,00;1 565,00;83,71
22/08/2008;3 389,00;1 565,00;83,71
21/08/2008;3 396,00;1 565,00;83,71
20/08/2008;3 411,00;1 565,00;83,71
19/08/2008;3 399,00;1 565,00;83,71
16/08/2008;3 414,00;1 565,00;83,71
15/08/2008;3 394,00;1 565,00;83,71
14/08/2008;3 377,00;1 565,00;83,71
13/08/2008;3 371,00;1 565,00;83,71
12/08/2008;3 371,00;1 565,00;83,71
09/08/2008;3 371,00;1 565,00;83,71
08/08/2008;3 371,00;1 565,00;83,71
07/08/2008;3 376,00;1 565,00;83,71
06/08/2008;3 386,00;1 565,00;83,71
05/08/2008;3 398,00;1 565,00;83,71
02/08/2008;3 358,00;1 565,00;83,71
01/08/2008;3 353,00;1 565,00;83,71
31/07/2008;3 360,00;1 565,00;83,71
30/07/2008;3 365,00;1 565,00;83,71
29/07/2008;3 375,00;1 565,00;83,71
26/07/2008;3 381,00;1 565,00;83,71
25/07/2008;3 402,00;1 565,00;83,71
24/07/2008;3 405,00;1 565,00;83,71
23/07/2008;3 435,00;1 565,00;83,71
22/07/2008;3 467,00;1 565,00;83,71
19/07/2008;3 513,00;1 565,00;83,71
18/07/2008;3 496,00;1 565,00;83,71
17/07/2008;3 564,00;1 565,00;83,71
16/07/2008;3 601,00;1 565,00;83,71
15/07/2008;3 616,00;1 565,00;83,71
12/07/2008;3 549,00;1 565,00;83,71
11/07/2008;3 542,00;1 565,00;83,71
10/07/2008;3 570,00;1 565,00;83,71
09/07/2008;3 619,00;1 565,00;83,71
08/07/2008;3 646,00;1 565,00;83,71
05/07/2008;3 647,00;1 565,00;83,71
04/07/2008;3 635,00;1 565,00;83,71
03/07/2008;3 651,00;1 565,00;83,71
02/07/2008;3 629,00;1 565,00;83,71
01/07/2008;3 629,00;1 565,00;83,71
28/06/2008;3 624,00;1 565,00;83,71
27/06/2008;3 594,00;1 565,00;83,71
26/06/2008;3 643,00;1 565,00;83,71
25/06/2008;3 649,00;1 565,00;83,71
24/06/2008;3 638,00;1 565,00;83,71
21/06/2008;3 622,00;1 565,00;83,71
20/06/2008;3 638,00;1 565,00;83,71
19/06/2008;3 666,00;1 565,00;83,71
18/06/2008;3 694,00;1 565,00;83,71
17/06/2008;3 675,00;1 565,00;83,71
14/06/2008;3 636,00;1 565,00;83,71
13/06/2008;3 636,00;1 565,00;83,71
12/06/2008;3 668,00;1 565,00;83,71
11/06/2008;3 638,00;1 565,00;83,71
10/06/2008;3 638,00;1 565,00;83,71
08/06/2008;3 577,00;1 565,00;83,71
07/06/2008;3 562,00;1 565,00;83,71
06/06/2008;3 573,00;1 565,00;83,71
05/06/2008;3 602,00;1 565,00;83,71
04/06/2008;3 627,00;1 565,00;83,71
03/06/2008;3 627,00;1 565,00;83,71
31/05/2008;3 630,00;1 565,00;83,71
30/05/2008;3 583,00;1 565,00;83,71
29/05/2008;3 583,00;1 565,00;83,71
27/05/2008;3 574,00;1 565,00;83,71
25/05/2008;3 565,00;1 565,00;83,71
24/05/2008;3 555,00;1 565,00;83,71
22/05/2008;3 537,00;1 565,00;83,71
21/05/2008;3 527,00;1 565,00;83,71
20/05/2008;3 527,00;1 565,00;83,71
17/05/2008;3 518,00;1 565,00;83,71
16/05/2008;3 505,00;1 565,00;83,71
15/05/2008;3 505,00;1 565,00;83,71
14/05/2008;3 500,00;1 565,00;83,71
13/05/2008;3 479,00;1 565,00;83,71
10/05/2008;3 453,00;1 565,00;83,71
09/05/2008;3 431,00;1 565,00;83,71
08/05/2008;3 413,00;1 565,00;83,71
06/05/2008;3 383,00;1 565,00;83,71
03/05/2008;3 390,00;1 565,00;83,71
01/05/2008;3 400,00;1 565,00;83,71
30/04/2008;3 418,00;1 565,00;83,71
29/04/2008;3 408,00;1 565,00;83,71
26/04/2008;3 375,00;1 565,00;83,71
25/04/2008;3 356,00;1 565,00;83,71
24/04/2008;3 345,00;1 565,00;83,71
23/04/2008;3 332,00;1 565,00;83,71
22/04/2008;3 329,00;1 565,00;83,71
19/04/2008;3 313,00;1 565,00;83,71
18/04/2008;3 307,00;1 565,00;83,71
16/04/2008;3 298,00;1 565,00;83,71
15/04/2008;3 280,00;1 565,00;83,71
12/04/2008;3 285,00;1 565,00;83,71
11/04/2008;3 317,00;1 565,00;83,71
10/04/2008;3 308,00;1 565,00;83,71
09/04/2008;3 320,00;1 565,00;83,71
08/04/2008;3 314,00;1 565,00;83,71
05/04/2008;3 328,00;1 565,00;83,71
04/04/2008;3 318,00;1 565,00;83,71
03/04/2008;3 304,00;1 565,00;83,71
02/04/2008;3 323,00;1 565,00;83,71
01/04/2008;3 307,00;1 565,00;83,71
30/03/2008;3 280,00;1 565,00;83,71
29/03/2008;3 294,00;1 565,00;83,71
28/03/2008;3 294,00;1 565,00;83,71
27/03/2008;3 251,00;1 565,00;83,71
22/03/2008;3 238,00;1 565,00;83,71
21/03/2008;3 238,00;1 565,00;83,71
20/03/2008;3 238,00;1 565,00;83,71
19/03/2008;3 258,00;1 565,00;83,71
18/03/2008;3 293,00;1 565,00;83,71
15/03/2008;3 313,00;1 565,00;83,71
14/03/2008;3 313,00;1 565,00;83,71
13/03/2008;3 313,00;1 565,00;83,71
12/03/2008;3 313,00;1 565,00;83,71
11/03/2008;3 293,00;1 565,00;83,71
08/03/2008;3 288,00;1 565,00;83,71
07/03/2008;3 288,00;1 565,00;83,71
06/03/2008;3 296,00;1 565,00;83,71
05/03/2008;3 332,00;1 565,00;83,71
04/03/2008;3 315,00;1 565,00;83,71
01/03/2008;3 323,00;1 565,00;83,71
29/02/2008;3 334,00;1 565,00;83,71
28/02/2008;3 355,00;1 565,00;83,71
27/02/2008;3 369,00;1 565,00;83,71
26/02/2008;3 365,00;1 565,00;83,71
23/02/2008;3 379,00;1 565,00;83,71
22/02/2008;3 379,00;1 565,00;83,71
21/02/2008;3 369,00;1 565,00;83,71
20/02/2008;3 349,00;1 565,00;83,71
19/02/2008;3 339,00;1 565,00;83,71
16/02/2008;3 324,00;1 565,00;83,71
15/02/2008;3 297,00;1 565,00;83,71
14/02/2008;3 281,00;1 565,00;83,71
13/02/2008;3 251,00;1 565,00;83,71
12/02/2008;3 225,00;1 565,00;83,71
08/02/2008;3 197,00;1 565,00;83,71
07/02/2008;3 197,00;1 565,00;83,71
06/02/2008;3 201,00;1 565,00;83,71
05/02/2008;3 218,00;1 565,00;83,71
02/02/2008;3 228,00;1 565,00;83,71
01/02/2008;3 240,00;1 565,00;83,71
31/01/2008;3 230,00;1 565,00;83,71
29/01/2008;3 220,00;1 565,00;83,71
26/01/2008;3 204,00;1 565,00;83,71
24/01/2008;3 204,00;1 565,00;83,71
23/01/2008;3 194,00;1 565,00;83,71
22/01/2008;3 194,00;1 565,00;83,71
19/01/2008;3 191,00;1 565,00;83,71
18/01/2008;3 191,00;1 565,00;83,71
17/01/2008;3 225,00;1 565,00;83,71
16/01/2008;3 258,00;1 565,00;83,71
15/01/2008;3 268,00;1 565,00;83,71
12/01/2008;3 300,00;1 565,00;83,71
11/01/2008;3 337,00;1 565,00;83,71
09/01/2008;3 337,00;1 565,00;83,71
08/01/2008;3 362,00;1 565,00;83,71
05/01/2008;3 375,00;1 565,00;83,71
04/01/2008;3 360,00;1 565,00;83,71
01/01/2008;3 338,00;1 565,00;83,71
29/12/2007;3 332,00;1 565,00;81,99
25/12/2007;3 298,00;1 565,00;81,99
22/12/2007;3 301,00;1 565,00;81,99
21/12/2007;3 299,00;1 565,00;81,99
20/12/2007;3 299,00;1 565,00;81,99
19/12/2007;3 292,00;1 565,00;81,99
18/12/2007;3 274,00;1 565,00;81,99
15/12/2007;3 248,00;1 565,00;81,99
14/12/2007;3 238,00;1 565,00;81,99
13/12/2007;3 220,00;1 565,00;81,99
12/12/2007;3 220,00;1 565,00;81,99
11/12/2007;3 220,00;1 565,00;81,99
08/12/2007;3 220,00;1 565,00;81,99
07/12/2007;3 220,00;1 565,00;81,99
06/12/2007;3 230,00;1 565,00;81,99
05/12/2007;3 238,00;1 565,00;81,99
04/12/2007;3 267,00;1 565,00;81,99
01/12/2007;3 311,00;1 565,00;81,99
30/11/2007;3 311,00;1 565,00;81,99
29/11/2007;3 331,00;1 565,00;81,99
28/11/2007;3 345,00;1 565,00;81,99
27/11/2007;3 341,00;1 565,00;81,99
24/11/2007;3 341,00;1 565,00;81,99
23/11/2007;3 322,00;1 565,00;81,99
22/11/2007;3 317,00;1 565,00;81,99
21/11/2007;3 305,00;1 565,00;81,99
20/11/2007;3 310,00;1 565,00;81,99
17/11/2007;3 310,00;1 565,00;81,99
16/11/2007;3 327,00;1 565,00;81,99
15/11/2007;3 334,00;1 565,00;81,99
14/11/2007;3 351,00;1 565,00;81,99
13/11/2007;3 362,00;1 565,00;81,99
10/11/2007;3 362,00;1 565,00;81,99
08/11/2007;3 362,00;1 565,00;81,99
07/11/2007;3 358,00;1 565,00;81,99
06/11/2007;3 339,00;1 565,00;81,99
03/11/2007;3 306,00;1 565,00;81,99
01/11/2007;3 264,00;1 565,00;81,99
31/10/2007;3 247,00;1 565,00;81,99
30/10/2007;3 218,00;1 565,00;81,99
27/10/2007;3 214,00;1 565,00;81,99
26/10/2007;3 201,00;1 565,00;81,99
25/10/2007;3 201,00;1 565,00;81,99
24/10/2007;3 215,00;1 565,00;81,99
23/10/2007;3 232,00;1 565,00;81,99
20/10/2007;3 246,00;1 565,00;81,99
19/10/2007;3 229,00;1 565,00;81,99
18/10/2007;3 210,00;1 565,00;81,99
17/10/2007;3 188,00;1 565,00;81,99
16/10/2007;3 175,00;1 565,00;81,99
13/10/2007;3 189,00;1 565,00;81,99
12/10/2007;3 172,00;1 565,00;81,99
11/10/2007;3 184,00;1 565,00;81,99
10/10/2007;3 173,00;1 565,00;81,99
09/10/2007;3 164,00;1 565,00;81,99
06/10/2007;3 143,00;1 565,00;81,99
05/10/2007;3 154,00;1 565,00;81,99
04/10/2007;3 154,00;1 565,00;81,99
03/10/2007;3 167,00;1 565,00;81,99
02/10/2007;3 178,00;1 565,00;81,99
29/09/2007;3 170,00;1 565,00;81,99
28/09/2007;3 173,00;1 565,00;81,99
27/09/2007;3 196,00;1 565,00;81,99
26/09/2007;3 219,00;1 565,00;81,99
25/09/2007;3 226,00;1 565,00;81,99
22/09/2007;3 235,00;1 565,00;81,99
21/09/2007;3 246,00;1 565,00;81,99
20/09/2007;3 252,00;1 565,00;81,99
19/09/2007;3 245,00;1 565,00;81,99
18/09/2007;3 220,00;1 565,00;81,99
15/09/2007;3 178,00;1 565,00;81,99
14/09/2007;3 188,00;1 565,00;81,99
13/09/2007;3 210,00;1 565,00;81,99
12/09/2007;3 250,00;1 565,00;81,99
11/09/2007;3 277,00;1 565,00;81,99
08/09/2007;3 303,00;1 565,00;81,99
07/09/2007;3 308,00;1 565,00;81,99
06/09/2007;3 301,00;1 565,00;81,99
05/09/2007;3 289,00;1 565,00;81,99
04/09/2007;3 268,00;1 565,00;81,99
01/09/2007;3 268,00;1 565,00;81,99
31/08/2007;3 244,00;1 565,00;81,99
30/08/2007;3 226,00;1 565,00;81,99
28/08/2007;3 201,00;1 565,00;81,99
25/08/2007;3 193,00;1 565,00;81,99
24/08/2007;3 203,00;1 565,00;81,99
23/08/2007;3 223,00;1 565,00;81,99
22/08/2007;3 243,00;1 565,00;81,99
21/08/2007;3 243,00;1 565,00;81,99
18/08/2007;3 224,00;1 565,00;81,99
17/08/2007;3 210,00;1 565,00;81,99
15/08/2007;3 201,00;1 565,00;81,99
14/08/2007;3 181,00;1 565,00;81,99
11/08/2007;3 188,00;1 565,00;81,99
10/08/2007;3 198,00;1 565,00;81,99
09/08/2007;3 213,00;1 565,00;81,99
08/08/2007;3 238,00;1 565,00;81,99
07/08/2007;3 258,00;1 565,00;81,99
04/08/2007;3 258,00;1 565,00;81,99
03/08/2007;3 258,00;1 565,00;81,99
02/08/2007;3 255,00;1 565,00;81,99
01/08/2007;3 243,00;1 565,00;81,99
31/07/2007;3 231,00;1 565,00;81,99
28/07/2007;3 210,00;1 565,00;81,99
27/07/2007;3 207,00;1 565,00;81,99
26/07/2007;3 222,00;1 565,00;81,99
25/07/2007;3 241,00;1 565,00;81,99
24/07/2007;3 258,00;1 565,00;81,99
21/07/2007;3 273,00;1 565,00;81,99
20/07/2007;3 296,00;1 565,00;81,99
19/07/2007;3 321,00;1 565,00;81,99
18/07/2007;3 356,00;1 565,00;81,99
17/07/2007;3 373,00;1 565,00;81,99
14/07/2007;3 395,00;1 565,00;81,99
13/07/2007;3 403,00;1 565,00;81,99
